mtime,stream_id,A,B,C,D,E,F,G,H,I,J
2021-10-03T04:20,IP,3,4,0,2,0,7,0,0,10,7
2021-10-03T04:20,Ij,10,3,1,4,1,13,0,4,8,14
2021-10-03T04:20,IE,5,2,4,1,1,11,0,1,10,13
2021-10-03T04:20,HZ,6,3,2,4,3,10,0,0,2,22
2021-10-03T04:20,Ik,12,1,1,5,0,2,0,0,5,6
2021-10-03T04:20,GN,5,1,0,1,2,6,0,0,26,11
2021-10-03T04:20,F7,30,0,8,4,0,18,0,0,26,45
2021-10-03T04:20,Hz,20,31,5,5,15,65,8,6,66,93
2021-10-03T04:20,Do,9,4,12,9,4,10,12,2,11,60
2021-10-03T04:20,Hr,9,10,5,5,11,22,7,8,33,55
2021-10-03T04:20,H3,8,2,1,6,3,6,3,7,13,19
2021-10-03T04:20,Il,2,0,0,2,7,0,0,0,0,1
2021-10-03T04:20,EH,15,2,0,4,17,28,12,0,19,37
2021-10-03T04:20,Im,2,0,0,3,0,3,1,0,4,0
2021-10-03T04:20,HA,38,16,5,81,1,70,6,0,32,21
2021-10-03T04:20,Fa,13,28,5,9,7,40,9,7,37,36
2021-10-03T04:20,Id,5,4,0,2,3,48,0,0,17,15
2021-10-03T04:20,Ej,30,42,32,8,32,68,24,4,55,88
2021-10-03T04:20,In,6,1,2,2,6,8,1,4,9,19
2021-10-03T04:20,Io,19,7,3,17,4,16,5,0,23,8
2021-10-03T04:20,HY,5,0,0,4,1,15,0,0,17,4
2021-10-03T04:20,AS,38,43,56,18,114,109,28,14,83,153
2021-10-03T04:20,Ia,9,0,0,2,0,12,0,0,8,8
2021-10-03T04:20,IL,16,9,26,5,36,42,7,5,12,43
2021-10-03T04:20,Ip,9,2,12,5,16,27,3,3,10,23
2021-10-03T04:20,IU,8,2,0,1,1,3,0,0,7,4
2021-10-03T04:20,E4,6,7,0,4,2,18,1,2,14,17
2021-10-03T04:20,Ho,4,2,0,4,0,8,0,0,0,21
2021-10-03T04:20,II,16,13,13,7,10,27,4,0,20,43
2021-10-03T04:20,FQ,4,11,0,4,0,8,2,0,0,10
2021-10-03T04:20,Iq,5,3,0,2,5,1,0,0,4,6
2021-10-03T04:20,Eh,7,7,0,1,0,10,1,0,20,12
2021-10-03T04:20,H2,12,4,1,2,11,17,4,4,19,13
2021-10-03T04:20,H0,19,11,3,8,1,14,7,1,26,17
2021-10-03T04:20,F2,22,18,16,5,27,41,13,9,29,88
2021-10-03T04:20,Hk,49,30,14,31,33,80,37,4,61,110
2021-10-03T04:20,FX,4,0,0,0,0,0,0,0,0,0
2021-10-03T04:20,Ge,6,3,12,2,6,16,2,0,15,33
2021-10-03T04:20,CX,7,10,23,4,21,36,13,1,20,32
2021-10-03T04:20,HC,32,20,24,10,14,22,29,9,30,83
2021-10-03T04:20,GL,7,5,0,2,3,5,1,0,7,9
2021-10-03T04:25,Gi,2,2,1,5,1,1,1,0,3,5
2021-10-03T04:25,IJ,1,1,2,1,2,3,3,0,3,36
2021-10-03T04:25,H3,10,12,1,9,2,7,4,5,16,18
2021-10-03T04:25,HL,3,2,0,2,0,12,0,0,7,11
2021-10-03T04:25,Fz,22,0,13,9,10,20,6,0,14,36
2021-10-03T04:25,Ir,4,1,0,2,1,8,0,0,8,10
2021-10-03T04:25,He,11,4,0,6,4,8,4,0,4,11
2021-10-03T04:25,Is,2,2,2,1,3,6,0,0,6,11
2021-10-03T04:25,Dz,11,8,4,10,2,18,1,0,12,14
2021-10-03T04:25,H4,4,2,0,3,0,2,0,0,10,8
2021-10-03T04:25,HA,37,14,2,74,3,72,7,0,24,20
2021-10-03T04:25,Dx,15,12,8,4,17,33,6,1,14,40
2021-10-03T04:25,H0,20,8,0,3,0,8,1,0,24,10
2021-10-03T04:25,HZ,8,2,1,4,4,9,1,0,7,22
2021-10-03T04:25,Ia,8,0,0,2,0,10,0,0,7,8
2021-10-03T04:25,Ij,4,5,1,4,0,12,1,3,1,9
2021-10-03T04:25,DW,14,16,1,10,8,13,1,0,21,5
2021-10-03T04:25,Ht,8,0,0,4,6,8,0,0,0,8
2021-10-03T04:25,FC,6,10,0,1,1,5,0,0,6,9
2021-10-03T04:25,Do,8,4,10,10,6,11,10,0,11,63
2021-10-03T04:25,Ip,9,10,6,4,23,19,9,0,6,23
2021-10-03T04:25,Ho,4,1,0,4,0,9,0,0,0,26
2021-10-03T04:25,IB,25,19,18,10,26,60,10,0,35,35
2021-10-03T04:25,HC,33,22,36,8,25,32,37,11,43,125
2021-10-03T04:25,It,4,6,1,1,0,3,0,0,1,3
2021-10-03T04:25,H5,9,5,0,3,3,9,0,0,8,11
2021-10-03T04:25,Fc,6,5,0,2,0,4,0,0,4,1
2021-10-03T04:25,IE,5,0,0,1,1,12,0,0,7,11
2021-10-03T04:25,EH,16,3,0,8,17,30,13,0,24,43
2021-10-03T04:25,Iu,12,1,0,2,1,2,0,0,0,8
2021-10-03T04:25,Gh,2,3,0,1,0,9,0,0,8,6
2021-10-03T04:25,GL,7,9,0,3,2,5,1,0,8,8
2021-10-03T04:25,Hw,7,4,1,2,4,11,0,0,8,25
2021-10-03T04:25,E4,5,7,0,4,3,21,1,2,14,23
2021-10-03T04:25,Iv,3,0,3,2,5,2,1,0,6,11
2021-10-03T04:25,AS,43,55,67,21,115,122,33,20,92,173
2021-10-03T04:25,GS,7,2,0,4,0,63,0,0,5,1
2021-10-03T04:25,Hv,154,67,79,15,141,214,92,20,251,341
2021-10-03T04:25,Il,2,0,5,2,9,0,0,0,1,0
2021-10-03T04:25,FI,2,5,0,4,4,45,3,0,0,1
2021-10-03T04:25,Hk,44,41,21,31,36,66,41,2,54,114
2021-10-03T04:25,IR,5,2,1,1,1,5,0,1,4,7
2021-10-03T04:25,Hz,13,24,3,3,15,56,6,7,53,67
2021-10-03T04:25,Gg,3,1,0,3,0,7,1,0,0,0
2021-10-03T04:25,Fo,9,12,0,1,0,2,0,0,8,5
2021-10-03T04:25,In,13,4,4,2,9,12,1,5,15,39
2021-10-03T04:25,IW,6,6,0,3,0,2,1,0,1,4
2021-10-03T04:25,Gv,4,5,0,1,0,50,0,0,1,3
2021-10-03T04:25,H7,8,1,0,4,0,4,0,0,1,10
2021-10-03T04:25,Ih,5,6,3,2,3,8,3,0,11,14
2021-10-03T04:25,Gy,2,1,0,2,2,10,0,0,6,4
2021-10-03T04:25,F8,13,0,8,4,0,8,0,0,0,0
2021-10-03T04:25,GN,4,1,1,0,1,5,0,0,24,9
2021-10-03T04:25,EW,6,14,8,6,8,14,2,0,15,19
2021-10-03T04:25,Iw,3,6,0,2,1,7,0,0,6,7
2021-10-03T04:25,Hp,9,15,36,3,83,41,15,1,39,72
2021-10-03T04:25,Du,16,14,2,4,0,34,0,0,5,6
2021-10-03T04:25,CX,6,9,13,5,13,37,15,0,22,33
2021-10-03T04:25,F2,20,24,12,6,23,40,21,5,37,83
2021-10-03T04:25,EX,6,9,3,1,0,6,1,0,3,12
2021-10-03T04:25,Ie,19,14,8,5,8,28,7,4,39,49
2021-10-03T04:25,Ix,4,2,1,2,1,5,0,0,3,6
2021-10-03T04:25,IG,9,6,6,2,6,10,7,1,15,56
2021-10-03T04:25,Fp,12,5,3,4,3,8,4,1,8,8
2021-10-03T04:25,H2,4,5,0,4,12,22,2,4,14,13
2021-10-03T04:25,IL,10,9,18,6,22,24,7,7,11,32
2021-10-03T04:25,Ej,13,17,15,3,13,24,9,1,25,37
2021-10-03T04:25,Ge,9,6,11,3,13,14,2,1,16,39
2021-10-03T04:25,Io,17,11,5,19,18,20,5,0,35,24
2021-10-03T04:25,IX,8,12,0,4,1,51,0,0,14,4
2021-10-03T04:25,Iy,6,2,0,2,1,3,2,0,6,8
2021-10-03T04:25,ED,61,40,184,19,367,210,157,8,363,641
2021-10-03T04:25,Iz,1,0,0,1,0,0,0,0,8,1
2021-10-03T04:25,Ga,1,2,3,3,11,0,0,0,1,7
2021-10-03T04:25,Ii,1,2,0,5,3,1,2,0,0,0
2021-10-03T04:25,Dh,18,4,0,14,0,5,5,0,7,13
2021-10-03T04:25,FQ,2,10,0,4,0,12,2,0,0,12
2021-10-03T04:25,IV,4,3,2,1,2,11,1,0,4,15
2021-10-03T04:25,Gt,9,5,0,2,0,8,1,0,8,7
2021-10-03T04:25,Ic,8,9,0,4,0,1,8,0,1,22
2021-10-03T04:25,E2,5,0,8,4,8,8,5,1,13,0
2021-10-03T04:25,I0,5,3,2,1,5,3,3,0,6,16
2021-10-03T04:25,Im,1,0,0,2,0,2,1,0,5,1
2021-10-03T04:25,HY,7,5,1,4,4,20,2,0,17,12
2021-10-03T04:25,FN,31,32,24,6,26,63,24,7,46,85
2021-10-03T04:25,IY,5,2,0,8,3,10,6,0,0,9
2021-10-03T04:25,Hr,9,12,4,6,12,23,3,4,30,45
2021-10-03T04:25,IM,9,6,10,6,10,20,6,0,21,69
2021-10-03T04:25,F7,33,0,8,4,0,16,0,0,26,48
2021-10-03T04:25,Id,4,5,0,1,1,41,1,0,9,13
2021-10-03T04:25,IZ,22,17,1,4,6,2,4,0,5,11
2021-10-03T04:25,IS,186,212,79,23,90,390,87,33,216,358
2021-10-03T04:25,IH,6,0,0,2,4,4,0,0,4,12
2021-10-03T04:25,Eo,6,9,8,4,0,2,0,0,0,10
2021-10-03T04:25,I1,5,1,0,1,0,3,0,0,19,6
2021-10-03T04:25,II,13,11,8,6,13,15,7,2,22,38
2021-10-03T04:25,FX,4,0,0,0,0,0,0,0,0,0
2021-10-03T04:25,Gj,13,5,0,2,0,8,0,0,9,8
2021-10-03T04:25,Gk,20,29,3,4,11,31,13,8,9,40
2021-10-03T04:25,I2,4,1,1,4,11,18,3,1,6,32
2021-10-03T04:30,I3,1,0,1,3,1,0,2,0,7,9
2021-10-03T04:30,GS,11,4,0,4,0,61,0,0,8,5
2021-10-03T04:30,Iu,13,1,0,4,3,0,0,0,0,9
2021-10-03T04:30,Ij,6,7,1,6,0,13,1,0,2,4
2021-10-03T04:30,HA,32,18,1,80,6,67,9,1,34,32
2021-10-03T04:30,I0,6,1,2,1,2,4,4,0,3,12
2021-10-03T04:30,Gg,2,1,0,3,0,6,0,0,1,0
2021-10-03T04:30,I4,1,2,0,1,0,3,6,0,8,0
2021-10-03T04:30,DW,26,8,1,7,8,10,1,1,15,17
2021-10-03T04:30,I5,7,1,1,5,2,6,2,0,1,4
2021-10-03T04:30,H3,11,6,1,11,2,9,4,4,16,27
2021-10-03T04:30,FC,8,7,0,3,0,8,2,0,6,11
2021-10-03T04:30,Ho,5,0,0,5,0,3,0,0,0,28
2021-10-03T04:30,I6,4,0,0,11,0,0,0,0,0,1
2021-10-03T04:30,Ie,27,13,10,4,16,37,10,5,45,69
2021-10-03T04:30,EX,6,12,5,1,1,9,2,0,6,13
2021-10-03T04:30,Gk,29,26,11,4,12,30,12,8,12,30
2021-10-03T04:30,I2,9,0,6,4,11,16,4,0,4,28
2021-10-03T04:30,GX,7,4,0,2,0,4,1,0,0,9
2021-10-03T04:30,E4,7,8,0,4,6,21,2,2,18,24
2021-10-03T04:30,Gi,5,2,0,4,0,1,1,0,1,2
2021-10-03T04:30,Dz,12,9,3,6,4,15,1,0,9,16
2021-10-03T04:30,Gy,2,1,0,2,1,12,0,0,5,7
2021-10-03T04:30,Ge,10,5,6,7,16,16,2,0,24,44
2021-10-03T04:30,Eo,10,8,8,5,0,3,0,1,1,18
2021-10-03T04:30,EW,6,15,8,6,9,8,2,0,14,16
2021-10-03T04:30,I1,5,3,0,1,0,4,0,0,20,7
2021-10-03T04:30,HU,17,0,0,2,0,1,0,0,9,0
2021-10-03T04:30,It,3,5,0,2,0,1,0,0,0,2
2021-10-03T04:30,Dx,11,14,7,4,19,26,5,1,19,39
2021-10-03T04:30,I7,4,0,3,1,6,12,4,0,4,8
2021-10-03T04:30,Gh,7,1,0,4,0,8,0,0,8,9
2021-10-03T04:30,FX,4,0,0,1,0,0,0,0,0,0
2021-10-03T04:30,H4,9,0,0,4,0,0,0,0,5,3
2021-10-03T04:30,Ht,8,0,0,5,11,8,0,0,0,14
2021-10-03T04:30,IE,4,2,0,1,2,9,2,0,6,13
2021-10-03T04:30,H0,26,6,1,4,1,8,1,0,45,18
2021-10-03T04:30,IZ,11,16,0,4,6,3,6,0,3,20
2021-10-03T04:30,Fp,12,6,2,4,3,7,3,2,8,7
2021-10-03T04:30,Ix,14,4,1,2,0,12,1,0,13,11
2021-10-03T04:30,Fc,8,1,0,2,0,5,0,0,5,0
2021-10-03T04:30,Dh,17,4,0,12,0,4,6,0,7,13
2021-10-03T04:30,Ip,13,6,2,4,8,15,5,0,5,23
2021-10-03T04:30,Hz,14,24,5,2,20,44,2,8,53,62
2021-10-03T04:30,IM,10,5,7,4,9,13,5,0,19,50
2021-10-03T04:30,I8,8,9,4,2,3,14,4,1,10,14
2021-10-03T04:30,IJ,1,1,1,1,2,3,3,0,3,80
2021-10-03T04:30,HL,5,3,0,2,1,10,1,0,7,13
2021-10-03T04:30,I9,4,6,3,1,4,9,3,0,9,17
2021-10-03T04:30,JA,11,2,7,4,8,15,5,0,33,66
2021-10-03T04:30,IH,6,0,0,2,4,4,0,0,4,8
2021-10-03T04:30,CX,9,16,11,6,11,32,11,0,15,33
2021-10-03T04:30,ED,58,43,187,23,377,210,159,8,377,635
2021-10-03T04:30,Hw,8,4,2,2,8,8,0,1,8,18
2021-10-03T04:30,H2,9,2,2,4,12,16,1,1,11,10
2021-10-03T04:30,Ic,13,10,0,4,0,1,8,0,2,29
2021-10-03T04:30,II,15,15,13,9,14,27,9,1,28,52
2021-10-03T04:30,F8,14,0,8,4,0,9,0,0,0,0
2021-10-03T04:30,JB,4,0,2,4,0,0,0,0,1,7
2021-10-03T04:30,Id,6,5,2,1,0,40,1,0,14,15
2021-10-03T04:30,IS,129,163,62,23,48,285,60,21,177,259
2021-10-03T04:30,HC,42,28,45,14,34,43,47,10,43,160
2021-10-03T04:30,In,15,3,6,4,7,6,3,0,24,47
2021-10-03T04:30,HZ,10,2,7,4,4,14,0,0,3,19
2021-10-03T04:30,Gw,3,1,0,1,0,78,0,0,0,0
2021-10-03T04:30,Fo,12,13,0,2,0,4,0,0,8,5
2021-10-03T04:30,Iv,4,0,7,3,9,8,1,2,22,22
2021-10-03T04:30,Hv,156,59,81,24,108,207,81,21,236,298
2021-10-03T04:30,He,9,4,0,5,3,6,4,0,2,9
2021-10-03T04:30,H5,10,5,0,2,3,10,0,0,13,7
2021-10-03T04:30,IB,18,20,23,6,23,48,8,0,24,36
2021-10-03T04:30,Iy,5,1,0,4,0,2,2,0,4,9
2021-10-03T04:30,IG,12,3,7,2,7,10,6,1,19,53
2021-10-03T04:30,E2,4,0,8,4,8,8,4,0,9,0
2021-10-03T04:30,Gj,21,9,2,7,0,10,0,0,11,10
2021-10-03T04:30,AS,50,69,79,23,121,139,40,20,124,207
2021-10-03T04:30,EH,17,2,3,7,9,27,13,0,19,48
2021-10-03T04:30,HY,14,1,1,4,7,26,7,0,20,13
2021-10-03T04:30,HH,5,1,0,1,0,1,0,0,0,0
2021-10-03T04:30,F2,21,16,12,5,28,33,15,5,30,70
2021-10-03T04:30,FQ,2,7,0,4,0,12,2,0,0,12
2021-10-03T04:30,IX,10,9,1,1,0,48,0,0,17,3
2021-10-03T04:30,JC,8,0,3,2,2,7,1,0,3,4
2021-10-03T04:30,Iz,4,0,0,0,0,0,0,0,9,0
2021-10-03T04:30,Ir,19,8,5,7,19,23,7,1,25,44
2021-10-03T04:30,Hr,14,16,7,4,12,25,3,6,38,49
2021-10-03T04:30,IL,7,9,16,5,17,22,6,10,9,26
2021-10-03T04:30,Gt,11,6,0,2,0,11,0,0,6,6
2021-10-03T04:30,GN,5,0,1,2,2,5,0,0,29,10
2021-10-03T04:30,GL,6,6,1,2,0,4,1,0,9,12
2021-10-03T04:30,FN,31,29,19,4,21,57,15,6,39,75
2021-10-03T04:30,Fz,22,0,10,8,10,21,6,0,12,34
2021-10-03T04:30,Il,3,0,1,2,6,0,0,0,1,2
2021-10-03T04:30,Gr,5,0,0,6,1,1,7,0,0,12
2021-10-03T04:30,Hk,53,36,23,30,36,53,47,3,65,118
2021-10-03T04:30,F7,28,0,8,4,0,19,0,0,27,48
2021-10-03T04:30,Hp,9,13,25,4,67,32,15,1,43,60
2021-10-03T04:30,Do,9,2,8,4,9,7,5,0,13,58
2021-10-03T04:30,IW,8,8,0,4,0,3,0,0,0,2
2021-10-03T04:30,Io,26,14,6,14,30,31,8,0,40,38
2021-10-03T04:35,HD,7,0,2,1,0,11,3,0,6,13
2021-10-03T04:35,IM,8,7,6,4,6,13,7,0,21,48
2021-10-03T04:35,Ic,11,10,0,4,0,0,8,0,3,27
2021-10-03T04:35,JD,9,1,0,1,2,4,0,0,7,3
2021-10-03T04:35,Gk,27,20,8,4,11,26,14,8,12,27
2021-10-03T04:35,Ge,14,3,8,6,15,9,6,0,27,50
2021-10-03T04:35,HC,43,29,44,16,34,41,42,13,53,148
2021-10-03T04:35,Id,3,3,2,1,2,35,1,0,12,9
2021-10-03T04:35,JA,36,14,33,10,38,83,24,4,143,250
2021-10-03T04:35,Gt,11,5,1,3,0,4,0,0,7,7
2021-10-03T04:35,Ix,13,2,1,2,0,14,0,0,9,8
2021-10-03T04:35,Hr,14,13,3,4,12,14,2,0,32,45
2021-10-03T04:35,Ho,7,4,0,4,0,0,0,0,0,30
2021-10-03T04:35,JE,4,2,3,2,1,8,1,0,5,26
2021-10-03T04:35,JF,21,16,11,7,20,36,11,3,52,63
2021-10-03T04:35,JG,4,0,1,2,3,5,2,0,17,8
2021-10-03T04:35,JH,5,6,2,1,1,13,2,0,13,16
2021-10-03T04:35,E2,7,0,11,3,6,7,3,0,7,1
2021-10-03T04:35,II,22,20,18,4,18,48,15,4,48,83
2021-10-03T04:35,IS,124,145,58,14,48,247,42,11,136,216
2021-10-03T04:35,Dz,9,9,0,6,2,12,0,0,0,13
2021-10-03T04:35,JB,3,0,1,3,0,2,1,0,2,9
2021-10-03T04:35,Ip,9,10,4,4,9,13,0,0,9,28
2021-10-03T04:35,ED,58,43,189,23,373,213,155,8,378,639
2021-10-03T04:35,Fo,13,11,0,1,0,1,2,0,8,2
2021-10-03T04:35,Dx,14,13,8,4,15,25,2,0,16,31
2021-10-03T04:35,IE,4,1,2,1,2,12,3,0,7,15
2021-10-03T04:35,Gy,4,3,0,2,0,11,0,0,7,8
2021-10-03T04:35,JI,7,3,3,1,0,4,1,0,17,10
2021-10-03T04:35,HL,4,1,0,2,0,9,0,0,8,14
2021-10-03T04:35,EH,28,7,7,17,15,30,15,0,16,51
2021-10-03T04:35,Hk,60,30,24,36,35,65,42,2,69,95
2021-10-03T04:35,Do,9,2,8,6,8,6,5,0,16,57
2021-10-03T04:35,Gh,9,0,0,1,0,8,3,1,13,15
2021-10-03T04:35,CX,11,25,11,7,14,40,11,0,19,28
2021-10-03T04:35,H5,10,5,0,2,0,7,0,0,16,8
2021-10-03T04:35,HH,5,2,0,2,0,0,0,0,0,0
2021-10-03T04:35,JJ,7,0,0,4,0,11,0,0,1,7
2021-10-03T04:35,IW,5,3,0,3,0,0,0,0,0,0
2021-10-03T04:35,HY,16,3,6,5,10,19,3,0,7,14
2021-10-03T04:35,Hp,5,10,24,4,67,29,16,1,40,66
2021-10-03T04:35,Iu,14,0,0,4,0,1,0,0,1,9
2021-10-03T04:35,F2,29,15,16,4,26,30,18,6,35,78
2021-10-03T04:35,Hz,12,24,6,2,22,42,2,5,55,54
2021-10-03T04:35,GN,6,0,2,4,2,8,0,0,36,12
2021-10-03T04:35,H0,28,6,2,4,0,9,3,0,24,18
2021-10-03T04:35,F7,28,1,8,4,0,17,0,0,31,45
2021-10-03T04:35,Hv,156,50,95,24,121,187,84,20,245,326
2021-10-03T04:35,JC,6,1,0,3,0,10,3,0,2,8
2021-10-03T04:35,Is,2,1,1,1,5,5,0,0,4,8
2021-10-03T04:35,HV,5,0,5,1,2,5,5,0,0,15
2021-10-03T04:35,IH,6,0,0,2,4,4,0,0,5,8
2021-10-03T04:35,EW,7,15,13,6,10,6,2,0,17,10
2021-10-03T04:35,If,5,4,0,2,0,7,1,0,3,10
2021-10-03T04:35,EX,9,13,6,2,0,9,1,0,8,10
2021-10-03T04:35,Fc,7,0,0,2,0,10,1,0,8,0
2021-10-03T04:35,IX,11,10,0,1,1,57,0,0,13,4
2021-10-03T04:35,Il,2,0,1,2,2,0,0,0,1,2
2021-10-03T04:35,IZ,3,13,0,4,3,0,6,0,0,6
2021-10-03T04:35,Io,25,8,24,14,34,49,10,0,33,42
2021-10-03T04:35,Fz,23,1,10,8,10,18,6,0,11,27
2021-10-03T04:35,FQ,2,7,0,4,0,10,2,0,0,12
2021-10-03T04:35,HZ,11,7,3,5,3,11,2,3,10,17
2021-10-03T04:35,JK,6,6,3,1,1,1,3,0,3,19
2021-10-03T04:35,GX,8,4,0,2,0,0,0,0,0,0
2021-10-03T04:35,JL,14,20,7,7,3,22,7,0,23,35
2021-10-03T04:35,IB,23,29,17,6,24,40,13,0,25,45
2021-10-03T04:35,Ir,30,15,5,5,22,17,8,1,24,64
2021-10-03T04:35,Iv,5,0,10,3,11,11,1,4,24,26
2021-10-03T04:35,H3,11,7,1,4,4,7,3,4,22,32
2021-10-03T04:35,I0,6,1,3,1,3,4,1,0,3,11
2021-10-03T04:35,Dh,19,4,0,14,0,4,5,0,10,13
2021-10-03T04:35,Hw,11,6,3,2,11,11,1,0,9,27
2021-10-03T04:35,Gr,4,1,0,5,0,0,6,0,3,9
2021-10-03T04:35,IG,10,2,8,1,6,12,7,2,17,59
2021-10-03T04:35,IL,7,5,12,5,11,24,5,8,10,30
2021-10-03T04:35,I7,15,1,14,3,23,32,4,0,13,23
2021-10-03T04:35,IJ,2,1,2,1,2,4,3,0,3,83
2021-10-03T04:35,Ij,5,12,1,4,0,20,4,0,2,3
2021-10-03T04:35,GS,11,5,0,3,0,65,0,0,3,0
2021-10-03T04:35,HA,40,19,1,72,7,68,12,0,36,23
2021-10-03T04:35,JM,4,3,3,1,3,8,3,0,9,15
2021-10-03T04:35,AS,55,72,94,23,138,145,43,21,144,247
2021-10-03T04:35,E4,11,8,0,5,5,21,2,2,22,27
2021-10-03T04:35,I8,3,8,4,1,1,9,1,1,5,5
2021-10-03T04:35,DW,15,16,0,5,1,13,3,0,13,15
2021-10-03T04:35,I2,7,2,4,4,19,26,3,0,2,35
2021-10-03T04:35,FC,7,4,0,3,1,7,1,0,9,6
2021-10-03T04:35,I5,5,4,0,6,1,9,2,0,1,7
2021-10-03T04:35,Ie,6,3,2,2,3,9,2,1,12,14
2021-10-03T04:35,In,13,1,1,2,8,3,2,0,16,38
2021-10-03T04:35,H4,10,1,0,3,0,4,0,0,1,5
2021-10-03T04:35,I9,11,11,10,2,12,22,8,1,26,43
2021-10-03T04:35,He,11,4,0,6,4,7,6,0,2,13
2021-10-03T04:35,H2,10,7,3,2,23,17,4,0,13,16
2021-10-03T04:35,Fp,14,5,3,5,3,8,3,1,13,13
2021-10-03T04:35,Eo,13,6,10,4,0,3,0,0,5,18
2021-10-03T04:35,Ht,9,0,0,4,14,8,0,0,0,16
2021-10-03T04:35,FN,35,32,18,5,26,62,13,8,38,79
2021-10-03T04:35,GL,7,3,0,2,0,2,0,0,5,11
2021-10-03T04:40,IB,34,29,17,6,20,45,18,0,30,40
2021-10-03T04:40,JN,4,8,0,1,0,7,0,0,4,4
2021-10-03T04:40,He,10,4,0,5,4,6,6,1,2,10
2021-10-03T04:40,Gr,9,0,0,6,1,0,7,0,9,16
2021-10-03T04:40,Iv,8,0,12,3,17,12,2,3,25,24
2021-10-03T04:40,HA,49,20,0,74,16,72,12,0,28,26
2021-10-03T04:40,Fz,22,0,4,8,10,19,6,0,11,27
2021-10-03T04:40,HY,20,6,6,4,8,16,0,4,20,15
2021-10-03T04:40,JO,4,1,0,3,0,3,0,0,2,1
2021-10-03T04:40,JL,8,16,9,4,1,20,4,0,15,24
2021-10-03T04:40,JG,8,1,0,3,5,10,2,0,17,11
2021-10-03T04:40,E4,12,9,0,5,8,23,1,2,22,30
2021-10-03T04:40,Ip,9,3,9,4,12,15,2,0,7,23
2021-10-03T04:40,AS,52,55,70,21,133,120,41,15,111,216
2021-10-03T04:40,EW,7,14,12,8,6,9,4,0,17,13
2021-10-03T04:40,IR,6,5,4,2,3,11,2,0,9,18
2021-10-03T04:40,JK,6,6,3,1,1,4,2,0,3,21
2021-10-03T04:40,I2,4,3,4,4,14,25,10,0,5,32
2021-10-03T04:40,Gi,4,2,1,3,0,1,2,0,4,5
2021-10-03T04:40,CX,24,21,5,6,14,37,12,0,14,37
2021-10-03T04:40,JA,53,29,38,13,61,128,36,6,171,347
2021-10-03T04:40,Ht,12,0,0,4,12,8,0,0,0,16
2021-10-03T04:40,Ge,12,4,7,5,16,13,7,1,24,40
2021-10-03T04:40,Gw,5,1,0,1,0,78,0,0,0,0
2021-10-03T04:40,Iu,6,0,0,4,0,1,0,0,1,1
2021-10-03T04:40,Gy,5,5,0,2,0,5,0,0,7,6
2021-10-03T04:40,HZ,13,7,3,4,4,11,1,0,21,26
2021-10-03T04:40,Ha,8,1,0,2,0,2,0,0,13,0
2021-10-03T04:40,IG,9,4,5,2,3,11,6,1,19,57
2021-10-03T04:40,Hp,8,9,32,5,62,27,13,1,34,66
2021-10-03T04:40,Dx,12,13,8,4,13,28,1,0,13,33
2021-10-03T04:40,JF,33,17,14,7,26,45,14,7,91,99
2021-10-03T04:40,FC,5,3,0,2,0,8,1,0,7,5
2021-10-03T04:40,I7,11,0,8,4,19,26,1,0,12,22
2021-10-03T04:40,GS,11,2,1,3,0,69,0,0,4,2
2021-10-03T04:40,Ix,8,4,0,2,0,12,0,0,8,11
2021-10-03T04:40,Ic,8,8,0,4,0,3,8,0,0,19
2021-10-03T04:40,IL,5,4,12,5,9,21,5,7,11,30
2021-10-03T04:40,Ij,6,14,0,4,0,22,0,0,3,3
2021-10-03T04:40,Ho,4,5,0,4,0,0,0,0,0,25
2021-10-03T04:40,I9,7,11,6,2,8,16,4,0,14,31
2021-10-03T04:40,IH,6,0,0,2,4,4,0,0,4,8
2021-10-03T04:40,Hz,11,24,4,5,18,39,1,5,55,59
2021-10-03T04:40,Fp,13,5,3,5,3,6,3,1,10,10
2021-10-03T04:40,HL,7,1,0,2,0,11,0,0,12,10
2021-10-03T04:40,F2,17,12,11,6,35,34,19,8,45,81
2021-10-03T04:40,If,4,3,0,1,0,7,0,0,3,9
2021-10-03T04:40,Do,11,2,7,6,10,5,5,0,15,57
2021-10-03T04:40,IE,5,3,3,1,4,9,3,0,7,11
2021-10-03T04:40,JP,9,11,3,6,10,17,9,7,30,39
2021-10-03T04:40,ED,62,41,185,23,382,208,147,8,372,647
2021-10-03T04:40,Fc,4,0,0,2,0,10,0,0,7,1
2021-10-03T04:40,Hk,62,37,17,37,30,54,31,3,59,110
2021-10-03T04:40,JM,5,5,4,2,5,8,4,0,13,20
2021-10-03T04:40,Is,2,2,2,2,10,7,0,0,4,13
2021-10-03T04:40,EX,10,9,6,1,1,13,1,0,6,12
2021-10-03T04:40,H2,7,5,2,3,15,13,6,0,12,14
2021-10-03T04:40,Gk,26,22,12,4,14,22,13,8,2,40
2021-10-03T04:40,I5,5,7,1,2,3,13,1,0,1,3
2021-10-03T04:40,Hw,10,7,1,3,7,15,2,0,14,29
2021-10-03T04:40,IZ,3,14,0,4,0,0,2,0,3,4
2021-10-03T04:40,IX,13,14,0,2,1,48,1,0,15,4
2021-10-03T04:40,IM,10,3,10,5,12,11,9,0,17,44
2021-10-03T04:40,JQ,2,1,2,3,3,6,1,0,3,19
2021-10-03T04:40,Fo,13,13,0,2,0,3,0,0,8,6
